linkId	fromNode	toNode	meanTime	stdTime
4927004970	4927	4970	122	16
4928004927	4928	4927	45	5
4928004940	4928	4940	32	4
4928011654	4928	11654	82	8
4929003576	4929	3576	81	5
4929011019	4929	11019	95	9
4929012169	4929	12169	22	1
4930004909	4930	4909	80	3
4930004942	4930	4942	80	7
4930011681	4930	11681	80	7
4930011682	4930	11682	81	10
4931004852	4931	4852	36	3
4931007582	4931	7582	73	0
4931008898	4931	8898	46	5
4931010953	4931	10953	59	1
4932004912	4932	4912	120	3
4932004944	4932	4944	120	15
4932011682	4932	11682	105	7
4932011683	4932	11683	61	7
4933008923	4933	8923	91	4
4933011006	4933	11006	23	3
4933011029	4933	11029	132	16
4934004914	4934	4914	78	6
4934011655	4934	11655	42	6
4934011683	4934	11683	80	2
4935003869	4935	3869	58	4
4935003870	4935	3870	45	5
4935011022	4935	11022	38	5
4936004916	4936	4916	78	5
4936004937	4936	4937	67	1
4936011652	4936	11652	108	2
4936011655	4936	11655	45	3
4937004917	4937	4917	90	4
4937004936	4937	4936	67	6
4937004938	4937	4938	32	0
4937004946	4937	4946	53	7
4938004918	4938	4918	79	0
4938004937	4938	4937	32	0
4938004939	4938	4939	80	11
4938004945	4938	4945	41	4
4939004920	4939	4920	80	11
4939004938	4939	4938	80	8
4939004947	4939	4947	61	2
4939007305	4939	7305	120	3
4940004905	4940	4905	102	4
4940004928	4940	4928	32	0
4940011651	4940	11651	133	11
4941004878	4941	4878	80	6
4941004942	4941	4942	81	5
4941011678	4941	11678	90	13
4941011681	4941	11681	90	1
4942004930	4942	4930	80	1
4942004941	4942	4941	81	4
4942007317	4942	7317	31	0
4943004944	4943	4944	115	7
4943007317	4943	7317	72	0
4943009843	4943	9843	55	1
4943011682	4943	11682	80	5
4944004932	4944	4932	120	14
4944004943	4944	4943	115	10
4944009844	4944	9844	72	7
4944009845	4944	9845	109	5
4945004938	4945	4938	41	0
4945004946	4945	4946	5	0
4945004947	4945	4947	126	5
4946001902	4946	1902	50	6
4946004937	4946	4937	53	0
4946004945	4946	4945	5	0
4947004939	4947	4939	61	0
4947004945	4947	4945	126	6
4947011656	4947	11656	32	4
4948002195	4948	2195	36	3
4948004950	4948	4950	24	0
4948009149	4948	9149	14	2
4949004961	4949	4961	81	6
4949007305	4949	7305	46	4
4949011656	4949	11656	84	5
4949011657	4949	11657	84	9
4950004948	4950	4948	24	1
4950008919	4950	8919	36	0
4951004965	4951	4965	75	4
4951004979	4951	4979	91	4
4951011677	4951	11677	105	13
4952002190	4952	2190	44	3
4952002478	4952	2478	44	6
4952004955	4952	4955	23	3
4953004954	4953	4954	45	0
4953009849	4953	9849	100	9
4953011649	4953	11649	29	0
4953011652	4953	11652	136	7
4954004953	4954	4953	45	4
4954004967	4954	4967	143	4
4954004968	4954	4968	52	2
4955004952	4955	4952	23	3
4955011028	4955	11028	25	1
4956001899	4956	1899	48	1
4956009847	4956	9847	20	2
4956011679	4956	11679	36	2
4957004958	4957	4958	14	2
4957004966	4957	4966	118	11
4957009847	4957	9847	70	10
4958004957	4958	4957	14	2
4958009844	4958	9844	72	7
4958011680	4958	11680	68	4
4959003886	4959	3886	10	0
4959009681	4959	9681	85	11
4959011783	4959	11783	8	0
4960011652	4960	11652	50	1
4960011655	4960	11655	105	15
4960011680	4960	11680	125	18
4961004949	4961	4949	81	12
4961011653	4961	11653	91	12
4961011654	4961	11654	49	4
4962004964	4962	4964	91	5
4962009007	4962	9007	80	10
4962010991	4962	10991	29	3
4963004976	4963	4976	95	10
4963007313	4963	7313	65	1
4963011675	4963	11675	89	1
4964004962	4964	4962	91	9
4964009043	4964	9043	16	2
4964010992	4964	10992	88	5
4965004951	4965	4951	75	8
4965004966	4965	4966	29	3
4965007310	4965	7310	90	9
4966004957	4966	4957	118	2
4966004965	4966	4965	29	1
4966007309	4966	7309	41	5
4967004907	4967	4907	32	2
4967004954	4967	4954	143	18
4967011650	4967	11650	80	5
4968004954	4968	4954	52	6
4968007308	4968	7308	55	3
4968011649	4968	11649	70	9
4969004973	4969	4973	46	4
4969007308	4969	7308	61	3
4969011650	4969	11650	79	6
4970004927	4970	4927	122	5
4970011650	4970	11650	81	5
4970011651	4970	11651	80	12
4971005005	4971	5005	35	2
4971005006	4971	5006	24	2
4971008703	4971	8703	26	0
4971010547	4971	10547	78	4
4972008482	4972	8482	120	14
4972008484	4972	8484	4	0
4972008486	4972	8486	100	5
4972010539	4972	10539	98	8
4973004969	4973	4969	46	4
4973004981	4973	4981	82	6
4974006469	4974	6469	34	0
4974006470	4974	6470	26	3
4974006471	4974	6471	33	3
4974011650	4974	11650	56	7
4975004885	4975	4885	82	8
4975004976	4975	4976	80	0
4975004987	4975	4987	72	2
4975011675	4975	11675	107	7
4976004963	4976	4963	95	6
4976004975	4976	4975	80	9
4976004977	4976	4977	78	0
4977004976	4977	4976	78	2
4977004978	4977	4978	43	4
4977004993	4977	4993	80	11
4977011676	4977	11676	126	7
4978004977	4978	4977	43	1
4978004979	4978	4979	60	2
4978004994	4978	4994	101	9
4979002390	4979	2390	160	22
4979004951	4979	4951	91	6
4979004978	4979	4978	60	7
4979004980	4979	4980	56	7
4980004979	4980	4979	56	3
4980004986	4980	4986	18	2
4980009848	4980	9848	82	5
4981004973	4981	4973	82	6
4981004982	4981	4982	51	1
4981007307	4981	7307	51	1
4981009848	4981	9848	76	5
4982002333	4982	2333	45	4
4982004981	4982	4981	51	5
4982004983	4982	4983	45	4
4983002280	4983	2280	45	4
4983004982	4983	4982	45	4
4983004984	4983	4984	46	1
4984002285	4984	2285	45	6
4984004983	4984	4983	46	5
4985001830	4985	1830	45	5
4985006469	4985	6469	19	2
4986001829	4986	1829	115	5
4986004980	4986	4980	18	1
4986004996	4986	4996	112	9
4987004887	4987	4887	89	8
4987004975	4987	4975	72	5
4987011672	4987	11672	45	0
4988004990	4988	4990	58	6
4988008484	4988	8484	43	6
4988010546	4988	10546	61	0
4989005002	4989	5002	80	2
4989011672	4989	11672	120	7
4989011673	4989	11673	45	4
4990004988	4990	4988	58	1
4990005128	4990	5128	86	10
4990010546	4990	10546	36	3
4991004992	4991	4992	56	2
4991004994	4991	4994	29	2
4991011673	4991	11673	45	4
4992002390	4992	2390	16	2
4992004991	4992	4991	56	2
4992004994	4992	4994	63	3
4993004977	4993	4977	80	8
4993004994	4993	4994	48	4
4993011673	4993	11673	44	5
4994004978	4994	4978	101	8
4994004991	4994	4991	29	0
4994004992	4994	4992	63	0
4994004993	4994	4993	48	5
4995004998	4995	4998	97	8
4995008487	4995	8487	14	1
4995010541	4995	10541	61	9
4995010547	4995	10547	7	1
4996004986	4996	4986	112	3
4996006472	4996	6472	120	6
4996011674	4996	11674	25	3
4997002279	4997	2279	97	2
4997005004	4997	5004	29	3
4997011674	4997	11674	88	2
4998004995	4998	4995	97	3
4998005008	4998	5008	51	6
4998005015	4998	5015	104	8
4998012220	4998	12220	45	6
4999002294	4999	2294	60	3
4999002295	4999	2295	60	8
4999005000	4999	5000	100	5
4999010936	4999	10936	23	1
5000002296	5000	2296	45	0
5000002380	5000	2380	75	2
5000004999	5000	4999	100	9
5001004889	5001	4889	79	3
5001005002	5001	5002	119	5
5001011669	5001	11669	45	6
5001011672	5001	11672	80	5
5002004989	5002	4989	80	2
5002005001	5002	5001	119	14
5002005003	5002	5003	121	1
5002011670	5002	11670	45	5
5003002390	5003	2390	125	8
5003005002	5003	5002	121	10
5003005004	5003	5004	102	0
5003012932	5003	12932	81	8
5004004997	5004	4997	29	4
5004005003	5004	5003	102	6
5004011671	5004	11671	80	9
5005004971	5005	4971	30	2
5005008703	5005	8703	24	3
5006004971	5006	4971	19	2
5006008703	5006	8703	26	2
5007002703	5007	2703	107	12
5007005010	5007	5010	80	4
5007011670	5007	11670	45	0
5007012932	5007	12932	108	6
5008004998	5008	4998	51	7
5008008703	5008	8703	4	0
5008008711	5008	8711	84	0
5008010548	5008	10548	120	12
5009002703	5009	2703	80	0
5009004892	5009	4892	90	8
5009005010	5009	5010	122	8
5009006473	5009	6473	45	6
5010005007	5010	5007	80	12
5010005009	5010	5009	122	0
5010005011	5010	5011	23	3
5011005010	5011	5010	23	1
5011005013	5011	5013	45	5
5011012933	5011	12933	103	7
5012002283	5012	2283	48	4
5012010932	5012	10932	59	3
5012012938	5012	12938	26	3
5013005011	5013	5011	45	0
5013009842	5013	9842	98	4
5013011667	5013	11667	45	2
5014005018	5014	5018	45	6
5014007319	5014	7319	88	0
5014011667	5014	11667	27	3
5015004998	5015	4998	104	5
5015005017	5015	5017	56	8
5015010548	5015	10548	62	9
5015012336	5015	12336	65	1
5016005018	5016	5018	66	9
5016011667	5016	11667	29	4
5016012888	5016	12888	86	1
5017005015	5017	5015	56	7
5017005019	5017	5019	42	1
5017005020	5017	5020	31	3
5017010543	5017	10543	53	4
5018005014	5018	5014	45	0
5018005016	5018	5016	66	7
5018007320	5018	7320	90	10
5019005017	5019	5017	42	4
5019005020	5019	5020	22	2
5019012112	5019	12112	13	1
5019012338	5019	12338	51	7
5020005017	5020	5017	31	4
5020005019	5020	5019	22	0
5020005021	5020	5021	20	1
5020010549	5020	10549	26	2
5021005020	5021	5020	20	1
5021005022	5021	5022	24	2
5021012127	5021	12127	12	1
5022005021	5022	5021	24	2
5022005024	5022	5024	20	2
5022005280	5022	5280	76	4
5022010549	5022	10549	27	0
5023001970	5023	1970	23	1
5023010741	5023	10741	23	3
5023010747	5023	10747	121	18
5024005022	5024	5022	20	0
5024005037	5024	5037	48	5
5024010550	5024	10550	55	3
5024012127	5024	12127	15	0
5025001972	5025	1972	77	4
5025002681	5025	2681	79	6
5025010742	5025	10742	51	7
5026001975	5026	1975	46	4
5026002361	5026	2361	87	6
5026010742	5026	10742	138	17
5027001983	5027	1983	41	5
5027001989	5027	1989	93	13
5027005028	5027	5028	132	12
5028001986	5028	1986	36	5
5028005027	5028	5027	132	16
5028010497	5028	10497	59	7
5029001994	5029	1994	82	3
5029002038	5029	2038	12	1
5029005618	5029	5618	69	1
5030001937	5030	1937	23	1
5030001975	5030	1975	75	8
5030005031	5030	5031	38	2
5030010494	5030	10494	119	3
5031001976	5031	1976	104	0
5031005030	5031	5030	38	2
5031005032	5031	5032	69	10
5031010492	5031	10492	29	2
5032005031	5032	5031	69	7
5032005033	5032	5033	36	3
5032005035	5032	5035	36	2
5032005036	5032	5036	91	6
5033001985	5033	1985	67	9
5033005032	5033	5032	36	4
5033010812	5033	10812	23	3
5034005037	5034	5037	72	5
5034005040	5034	5040	72	4
5034010544	5034	10544	72	2
5034012112	5034	12112	72	4
5035005032	5035	5032	36	0
5035010492	5035	10492	63	1
5035010812	5035	10812	26	1
5036001976	5036	1976	84	7
5036001985	5036	1985	30	1
5036005032	5036	5032	91	1
5037005024	5037	5024	48	6
5037005034	5037	5034	72	2
5037010330	5037	10330	61	2
5037010550	5037	10550	48	1
5038003992	5038	3992	125	12
5038005039	5038	5039	33	0
5038010481	5038	10481	148	1
5039002368	5039	2368	12	1
5039005038	5039	5038	33	0
5039010482	5039	10482	142	0
5040005034	5040	5034	72	0
5040005074	5040	5074	96	5
5040010330	5040	10330	60	4
5040012341	5040	12341	60	6
5041010319	5041	10319	30	0
5041011871	5041	11871	22	2
5042005044	5042	5044	42	0
5042005045	5042	5045	46	0
5043005044	5043	5044	18	0
5043005045	5043	5045	59	0
5044005042	5044	5042	42	1
5044005043	5044	5043	18	2
5045005042	5045	5042	46	1
5045005043	5045	5043	59	0
5047005048	5047	5048	30	0
5048002684	5048	2684	9	0
5048005049	5048	5049	18	0
5049005046	5049	5046	37	5
5049005048	5049	5048	18	1
5049010712	5049	10712	12	1
5051005053	5051	5053	78	11
5052005050	5052	5050	52	6
5055005054	5055	5054	0	0
5056005057	5056	5057	0	0
5060005061	5060	5061	0	0
5061001870	5061	1870	5	0
5062005063	5062	5063	0	0
5063002179	5063	2179	14	0
5064005060	5064	5060	5	0
5065002729	5065	2729	31	4
5066004033	5066	4033	101	0
5066005067	5066	5067	45	5
5066005071	5066	5071	23	1
5067005066	5067	5066	45	5
5067011129	5067	11129	56	5
5067012606	5067	12606	17	2
5068006700	5068	6700	20	2
5068006753	5068	6753	7	0
5068012562	5068	12562	63	9
5069005070	5069	5070	16	0
5069011124	5069	11124	23	2
5069012606	5069	12606	22	0
5070003747	5070	3747	19	1
5070007298	5070	7298	29	1
5071005066	5071	5066	23	2
5071005069	5071	5069	18	0
5071007300	5071	7300	12	0
5072003881	5072	3881	36	0
5072007552	5072	7552	112	5
5072011135	5072	11135	36	1
5073001881	5073	1881	56	6
5073002369	5073	2369	24	2
5073010470	5073	10470	58	6
5074005040	5074	5040	96	14
5074005075	5074	5075	46	2
5074005076	5074	5076	91	8
5074010328	5074	10328	64	4
5075005074	5075	5074	46	3
5075005080	5075	5080	75	6
5075009628	5075	9628	50	2
5075012344	5075	12344	61	7
5076005074	5076	5074	91	7
5076005077	5076	5077	17	2
5076009628	5076	9628	13	0
5076010330	5076	10330	108	4
5077003984	5077	3984	18	0
5077005076	5077	5076	17	1
5077009628	5077	9628	18	1
5077009629	5077	9629	66	1
5078010703	5078	10703	73	2
5078010709	5078	10709	72	1
5078010710	5078	10710	43	3
5078012950	5078	12950	47	5
5079009656	5079	9656	158	20
5079010702	5079	10702	76	4
5079010703	5079	10703	72	3
5079012950	5079	12950	69	7
5080005075	5080	5075	75	8
5080005081	5080	5081	29	1
5080010329	5080	10329	62	5
5080010331	5080	10331	103	3
5081005080	5081	5080	29	3
5081005381	5081	5381	104	2
5082001966	5082	1966	105	6
5082010703	5082	10703	73	6
5082010704	5082	10704	21	0
5083005084	5083	5084	20	2
5083007924	5083	7924	48	6
5083008483	5083	8483	96	11
5083010811	5083	10811	97	12
5084005083	5084	5083	20	2
5084008516	5084	8516	7	1
5084012321	5084	12321	60	8
5085004528	5085	4528	29	0
5085005087	5085	5087	52	7
5085007932	5085	7932	43	1
5085008516	5085	8516	7	0
5086005122	5086	5122	21	3
5086010020	5086	10020	9	1
5087005085	5087	5085	52	2
5087005103	5087	5103	144	1
5087008518	5087	8518	52	5
5087008942	5087	8942	73	8
5088002616	5088	2616	17	1
5088005093	5088	5093	91	12
5088012958	5088	12958	35	4
5089002621	5089	2621	51	4
5089005090	5089	5090	30	2
5089010460	5089	10460	52	0
5089012961	5089	12961	52	4
5090002622	5090	2622	72	1
5090005089	5090	5089	30	4
5090005091	5090	5091	52	0
5090005108	5090	5108	71	8
5091002623	5091	2623	72	10
5091005090	5091	5090	52	7
5091010461	5091	10461	10	1
5091012969	5091	12969	36	4
5092008899	5092	8899	32	1
5092009349	5092	9349	78	10
5092010943	5092	10943	18	2
5093002621	5093	2621	13	0
5093005088	5093	5088	91	9
5093005094	5093	5094	36	5
5093010454	5093	10454	41	2
5094002622	5094	2622	19	1
5094005093	5094	5093	36	0
5094005095	5094	5095	58	7
5094005099	5094	5099	55	6
5095005094	5095	5094	58	1
5095005096	5095	5096	11	0
5095012963	5095	12963	63	7
5096002623	5096	2623	19	2
5096005095	5096	5095	11	1
5096005097	5096	5097	31	3
5096010455	5096	10455	55	6
5097002624	5097	2624	12	0
5097005096	5097	5096	31	2
5097005098	5097	5098	11	0
5097012967	5097	12967	12	0
5098005097	5098	5097	11	0
5098012966	5098	12966	26	3
5098012967	5098	12967	14	1
5099005094	5099	5094	55	6
5099010454	5099	10454	27	3
5099012963	5099	12963	25	3
5100002472	5100	2472	30	0
5100006684	5100	6684	18	1
5100007924	5100	7924	84	3
5100008620	5100	8620	13	1
5100010545	5100	10545	29	1
5101010455	5101	10455	26	2
5101012964	5101	12964	82	9
5101012965	5101	12965	21	2
5102001871	5102	1871	45	0
5102010468	5102	10468	77	7
5102012971	5102	12971	46	6
5103005087	5103	5087	144	11
5103005494	5103	5494	75	1
5103008622	5103	8622	7	1
5103008626	5103	8626	9	0
5104001873	5104	1873	30	3
5104010463	5104	10463	51	4
5104010468	5104	10468	55	7
5105002472	5105	2472	8	1
5105005107	5105	5107	32	2
5105005119	5105	5119	40	3
5105010545	5105	10545	49	1
5106001881	5106	1881	50	7
5106010464	5106	10464	52	3
5106010469	5106	10469	71	1
5106010470	5106	10470	101	14
5107005105	5107	5105	32	2
5107005116	5107	5116	27	2
5107005119	5107	5119	22	2
5107010546	5107	10546	36	5
5108001867	5108	1867	120	11
5108005090	5108	5090	71	6
5108012961	5108	12961	26	0
5108012962	5108	12962	41	2
5109002735	5109	2735	7	0
5109010464	5109	10464	49	1
5109010470	5109	10470	65	9
5110001807	5110	1807	35	1
5110002369	5110	2369	113	2
5110002734	5110	2734	5	0
5111001807	5111	1807	14	2
5111001808	5111	1808	45	0
5111010465	5111	10465	73	5
5112001825	5112	1825	22	3
5112005118	5112	5118	46	0
5112010315	5112	10315	31	0
5113005114	5113	5114	13	1
5113012968	5113	12968	12	0
5113012971	5113	12971	80	3
5114005113	5114	5113	13	1
5114005115	5114	5115	112	4
5114010462	5114	10462	40	6
5114012968	5114	12968	24	2
5115002630	5115	2630	49	1
5115005114	5115	5114	112	0
5115010463	5115	10463	62	5
5116005107	5116	5107	27	4
5116005152	5116	5152	46	4
5116005163	5116	5163	58	0
5116010546	5116	10546	34	5
5117001801	5117	1801	84	0
5117010459	5117	10459	5	0
5117010465	5117	10465	71	4
5118005112	5118	5112	46	1
5118005125	5118	5125	154	6
5118010313	5118	10313	30	0
5118011868	5118	11868	19	0
5119005105	5119	5105	40	2
5119005107	5119	5107	22	3
5119005158	5119	5158	78	9
5120005121	5120	5121	26	0
5120008626	5120	8626	58	7
5120008630	5120	8630	36	1
5120010552	5120	10552	17	1
5121005120	5121	5120	26	2
5121005501	5121	5501	46	1
5121005506	5121	5506	85	5
5121008626	5121	8626	62	7
5122003909	5122	3909	23	3
5122004019	5122	4019	44	3
5122005086	5122	5086	21	0
5123001802	5123	1802	17	0
5123005124	5123	5124	34	2
5123010459	5123	10459	88	4
5125001817	5125	1817	35	2
5125001819	5125	1819	19	1
5125002638	5125	2638	36	0
5125005118	5125	5118	154	9
5126001818	5126	1818	31	3
5126002638	5126	2638	19	0
5126005127	5126	5127	7	0
5126010311	5126	10311	43	2
5127001814	5127	1814	29	2
5127005126	5127	5126	7	1
5127011867	5127	11867	37	5
5128004990	5128	4990	86	2
5128005152	5128	5152	16	1
5128005154	5128	5154	20	1
5128010547	5128	10547	85	9
5129002574	5129	2574	55	5
5129012163	5129	12163	17	0
5129012857	5129	12857	12	1
5130001997	5130	1997	11	1
5130001998	5130	1998	28	1
5133006812	5133	6812	0	0
5142007763	5142	7763	24	2
5142007772	5142	7772	17	2
5142012206	5142	12206	23	1
5142012207	5142	12207	19	0
5143006817	5143	6817	37	4
5143012931	5143	12931	40	5
5143012940	5143	12940	31	2
5144005145	5144	5145	0	0
5146005147	5146	5147	0	0
5149009618	5149	9618	26	0
5149010324	5149	10324	31	3
5150002201	5150	2201	32	2
5150007593	5150	7593	18	2
5150010801	5150	10801	29	4
5151003217	5151	3217	64	8
5151008231	5151	8231	145	17
5151011389	5151	11389	50	3
5152005116	5152	5116	46	4
5152005128	5152	5128	16	1
5152005154	5152	5154	29	3
5152005163	5152	5163	53	6
5153003909	5153	3909	30	3
5153005468	5153	5468	107	15
5153005781	5153	5781	125	10
5154005128	5154	5128	20	1
5154005152	5154	5152	29	3
5154010553	5154	10553	104	15
5157002944	5157	2944	37	4
5157004657	5157	4657	90	2
5157009826	5157	9826	40	1
5158005119	5158	5119	78	1
5158008631	5158	8631	7	0
5158008640	5158	8640	6	0
5159005160	5159	5160	22	1
5159005161	5159	5161	21	0
5159010614	5159	10614	24	2
5160005159	5160	5159	22	3
5161005159	5161	5159	21	3
5161005162	5161	5162	22	0
5161010619	5161	10619	59	3
5162005161	5162	5161	22	0
5163005116	5163	5116	58	6
5163005152	5163	5152	53	3
5163008640	5163	8640	4	0
5163008641	5163	8641	7	1
5164005166	5164	5166	106	13
5164010438	5164	10438	10	1
5164010445	5164	10445	42	3
5165010432	5165	10432	72	9
5165012868	5165	12868	79	0
5165012869	5165	12869	30	2
5166005164	5166	5164	106	11
5166005168	5166	5168	72	10
5166012869	5166	12869	17	0
5167008358	5167	8358	60	4
5167008819	5167	8819	8	0
5167008828	5167	8828	6	0
5167010343	5167	10343	60	2
5168005166	5168	5166	72	6
5168005169	5168	5169	73	10
5168012788	5168	12788	13	1
5168012789	5168	12789	47	2
5169005168	5169	5168	73	3
5169006723	5169	6723	72	9
5169012790	5169	12790	14	0
5169012791	5169	12791	59	3
5170005171	5170	5171	73	6
5170010432	5170	10432	75	0
5170012784	5170	12784	91	0
5170012790	5170	12790	36	5
5171005170	5171	5170	73	9
5171005172	5171	5172	75	4
5171010426	5171	10426	94	5
5171012793	5171	12793	36	4
5172005171	5172	5171	75	8
5172005218	5172	5218	92	10
5172010420	5172	10420	63	6
5172012714	5172	12714	36	0
5173005176	5173	5176	18	1
5174005175	5174	5175	31	4
5174005176	5174	5176	6	0
5174012862	5174	12862	88	4
5175005174	5175	5174	31	0
5176005173	5176	5173	18	1
5176005174	5176	5174	6	0
5176012863	5176	12863	6	0
5177005178	5177	5178	36	2
5177012863	5177	12863	36	0
5178005177	5178	5177	36	5
5178005181	5178	5181	53	6
5178010437	5178	10437	120	6
5179005178	5179	5178	12	1
5180005181	5180	5181	26	0
5181005178	5181	5178	53	4
5181012867	5181	12867	16	0
5183005179	5183	5179	61	2
5183005182	5183	5182	34	0
5183012866	5183	12866	59	2
5183012867	5183	12867	6	0
5184005193	5184	5193	16	0
5184005194	5184	5194	12	1
5184012778	5184	12778	18	2
5185005186	5185	5186	26	1
5185012785	5185	12785	43	5
5187005183	5187	5183	32	2
5188005187	5188	5187	13	0
5189005187	5189	5187	21	3
5189010430	5189	10430	28	2
5189012785	5189	12785	8	1
5190005191	5190	5191	30	3
5191005190	5191	5190	30	1
5191005194	5191	5194	16	1
5193005189	5193	5189	16	1
5193005192	5193	5192	24	1
5194005184	5194	5184	12	0
5194005195	5194	5195	22	2
5195005196	5195	5196	9	0
5195005197	5195	5197	35	3
5195012783	5195	12783	60	9
5196005184	5196	5184	16	2
5196005195	5196	5195	9	0
5196012229	5196	12229	16	1
5198005196	5198	5196	35	0
5199012698	5199	12698	23	1
5199012699	5199	12699	4	0
5200012227	5200	12227	10	0
5200012702	5200	12702	48	7
5201005202	5201	5202	14	2
5202005201	5202	5201	14	2
5202012227	5202	12227	52	4
5202012702	5202	12702	13	0
5202012705	5202	12705	53	5
5203012702	5203	12702	18	0
5204005205	5204	5205	17	2
5204005206	5204	5206	23	3
5204007752	5204	7752	72	7
5204010403	5204	10403	73	7
5205005204	5205	5204	17	1
5205006731	5205	6731	32	4
5205007769	5205	7769	11	0
5207005205	5207	5205	18	0
5208007744	5208	7744	24	2
5208009041	5208	9041	18	1
5209005210	5209	5210	60	0
5209007648	5209	7648	7	1
5209010391	5209	10391	29	2
5210005211	5210	5211	62	6
5210007647	5210	7647	7	1
5210007650	5210	7650	30	1
5211005212	5211	5212	60	7
5211007602	5211	7602	9	1
5211010386	5211	10386	36	2
5212004369	5212	4369	60	3
5212007601	5212	7601	9	0
5212007603	5212	7603	36	1
5213007701	5213	7701	46	2
5213007703	5213	7703	9	1
5214007706	5214	7706	30	2
5214007707	5214	7707	17	1
5214007708	5214	7708	18	2
5215007661	5215	7661	29	2
5215007662	5215	7662	16	0
5215007663	5215	7663	17	0
5217005218	5217	5218	17	2
5218005172	5218	5172	92	3
5218005219	5218	5219	56	0
5219002046	5219	2046	18	0
5219002275	5219	2275	54	8
5219005218	5219	5218	56	6
5220010418	5220	10418	72	5
5220012695	5220	12695	81	8
5220012698	5220	12698	60	7
5220012701	5220	12701	48	3
5221004875	5221	4875	45	6
5221005222	5221	5222	45	1
5221005459	5221	5459	79	1
5222005221	5222	5221	45	6
5222005223	5222	5223	80	0
5222005238	5222	5238	80	2
5223004908	5223	4908	124	5
5223005222	5223	5222	80	0
5223005224	5223	5224	80	4
5223005239	5223	5239	72	3
5224004909	5224	4909	80	11
5224005223	5224	5223	80	7
5224005225	5224	5225	82	5
5224005240	5224	5240	80	10
5225004910	5225	4910	80	2
5225005224	5225	5224	82	4
5225005226	5225	5226	81	1
5225005241	5225	5241	81	11
5226004911	5226	4911	81	1
5226005225	5226	5225	81	1
5226005227	5226	5227	80	1
5226005242	5226	5242	80	5
5227004913	5227	4913	80	10
5227005226	5227	5226	80	6
5227005228	5227	5228	80	8
5227011685	5227	11685	103	0
5228004914	5228	4914	81	9
5228005227	5228	5227	80	12
5228005229	5228	5229	15	0
5229005228	5229	5228	15	0
5229005230	5229	5230	82	12
5229005245	5229	5245	80	8
5230004917	5230	4917	76	11
5230005229	5230	5229	82	11
5230005246	5230	5246	72	1
5230011658	5230	11658	80	2
5231004919	5231	4919	50	5
5231005233	5231	5233	82	5
5231011658	5231	11658	45	6
5232005243	5232	5243	19	2
5232008711	5232	8711	38	0
5232008714	5232	8714	10	1
5232010553	5232	10553	23	2
5233004921	5233	4921	38	0
5233005231	5233	5231	82	4
5233005234	5233	5234	45	6
5234005233	5234	5233	45	2
5234005235	5234	5235	80	10
5234005248	5234	5248	73	5
5234011658	5234	11658	80	3
5235004924	5235	4924	81	0
5235005234	5235	5234	80	7
5235005236	5235	5236	82	11
5235005249	5235	5249	80	0
5236004926	5236	4926	79	3
5236005235	5236	5235	82	4
5236005237	5236	5237	81	0
5236005250	5236	5250	80	8
5237005236	5237	5236	81	2
5237005251	5237	5251	120	6
5237010743	5237	10743	116	17
5237011641	5237	11641	81	1
5238005222	5238	5222	80	1
5238005252	5238	5252	46	4
5238005464	5238	5464	80	6
5239005223	5239	5223	72	3
5239005240	5239	5240	82	8
5239005253	5239	5253	45	2
5239011684	5239	11684	52	2
5240005224	5240	5224	80	11
5240005239	5240	5239	82	1
5240005241	5240	5241	84	5
5240005258	5240	5258	80	9
5241001999	5241	1999	80	11
5241005225	5241	5225	81	3
5241005240	5241	5240	84	4
5241005242	5241	5242	80	7
5242005226	5242	5226	80	5
5242005241	5242	5241	80	7
5242005260	5242	5260	82	11
5242011685	5242	11685	81	12
5243005232	5243	5232	19	0
5243005530	5243	5530	37	1
5243008717	5243	8717	14	2
5243010553	5243	10553	31	4
5244005245	5244	5245	81	2
5244005263	5244	5263	103	15
5244011685	5244	11685	10	1
5245005229	5245	5229	80	4
5245005244	5245	5244	81	6
5245005246	5245	5246	81	5
5245005265	5245	5265	80	5
5246002000	5246	2000	73	6
5246005230	5246	5230	72	9
5246005245	5246	5245	81	7
5246005247	5246	5247	78	1
5247005246	5247	5246	78	4
5247005248	5247	5248	80	0
5247005266	5247	5266	80	9
5247011658	5247	11658	80	10
5248005234	5248	5234	73	7
5248005247	5248	5247	80	4
5248005249	5248	5249	80	12
5248011659	5248	11659	72	1
5249005235	5249	5235	80	5
5249005248	5249	5248	80	12
5249005250	5249	5250	80	2
5249005268	5249	5268	80	7
5250005236	5250	5236	80	11
5250005249	5250	5249	80	8
5250005251	5250	5251	81	8
5250005269	5250	5269	80	5
5251005237	5251	5237	120	4
5251005250	5251	5250	81	4
5251005270	5251	5270	124	10
5251005630	5251	5630	82	4
5252005238	5252	5238	46	2
5252005253	5252	5253	72	1
5252005255	5252	5255	68	2
5252005467	5252	5467	72	8
5253005239	5253	5239	45	4
5253005252	5253	5252	72	5
5253005256	5253	5256	68	8
5253011684	5253	11684	27	4
5254005257	5254	5257	61	2
5254005267	5254	5267	90	0
5254010548	5254	10548	51	5
5255005252	5255	5252	68	2
5255005256	5255	5256	81	10
5255005271	5255	5271	23	0
5256005253	5256	5253	68	10
5256005255	5256	5255	81	11
5256005273	5256	5273	68	3
5256007304	5256	7304	109	14
5257005254	5257	5254	61	5
5257005549	5257	5549	73	6
5257008715	5257	8715	125	2
