linkId	fromNode	toNode	meanTime	stdTime
675000404	675	404	188	11
675000606	675	606	384	10
675000676	675	676	259	9
675000677	675	677	240	33
676000607	676	607	412	24
676000671	676	671	235	32
676000675	676	675	259	26
676000678	676	678	245	15
677000406	677	406	120	14
677000675	677	675	240	27
677000678	677	678	272	13
677000687	677	687	262	24
678000673	678	673	220	32
678000676	678	676	245	0
678000677	678	677	272	15
678000688	678	688	251	31
679000610	679	610	286	6
679000680	679	680	204	20
679000681	679	681	281	15
680000404	680	404	76	3
680000488	680	488	178	7
680000611	680	611	260	20
680000679	680	679	204	8
681000487	681	487	82	1
681000623	681	623	259	23
681000679	681	679	281	11
681000691	681	691	240	34
682000406	682	406	147	6
682000487	682	487	182	18
682000488	682	488	166	18
682000692	682	692	240	8
683000673	683	673	256	21
683000684	683	684	270	38
683000685	683	685	224	22
683000688	683	688	251	25
684000674	684	674	257	26
684000683	684	683	270	29
684000728	684	728	235	30
685000411	685	411	182	8
685000683	685	683	224	10
685000686	685	686	210	15
685000690	685	690	229	20
686000685	686	685	210	0
686000730	686	730	235	2
687000407	687	407	103	2
687000677	687	677	262	13
687000688	687	688	265	25
687000689	687	689	301	6
688000678	688	678	251	7
688000683	688	683	251	9
688000687	688	687	265	32
688000690	688	690	319	41
689000408	689	408	131	6
689000687	689	687	301	15
689000690	689	690	240	19
689000699	689	699	290	3
690000410	690	410	174	14
690000685	690	685	229	15
690000688	690	688	319	42
690000689	690	689	240	13
691000481	691	481	145	6
691000486	691	486	144	20
691000681	691	681	240	22
691000692	691	692	253	7
692000407	692	407	148	3
692000682	692	682	240	32
692000691	692	691	253	28
692000694	692	694	310	4
693000479	693	479	113	2
693000483	693	483	30	3
693000694	693	694	257	17
693000703	693	703	308	46
694000408	694	408	127	12
694000539	694	539	37	4
694000692	694	692	310	23
694000693	694	693	257	21
695000411	695	411	62	1
695000696	695	696	239	22
695000697	695	697	278	29
695000700	695	700	330	20
696000695	696	695	239	1
696000698	696	698	259	1
696000734	696	734	252	21
697000695	697	695	278	35
697000698	697	698	237	31
697000702	697	702	238	35
697000809	697	809	237	5
698000696	698	696	259	33
698000697	698	697	237	17
698000736	698	736	259	12
698000810	698	810	280	34
699000538	699	538	27	2
699000689	699	689	290	27
699000700	699	700	245	11
699000701	699	701	220	22
700000410	700	410	65	7
700000695	700	695	330	46
700000699	700	699	245	14
700000702	700	702	306	4
701000474	701	474	104	0
701000699	701	699	220	8
701000702	701	702	206	4
701000813	701	813	266	23
702000697	702	697	238	32
702000700	702	700	306	19
702000701	702	701	206	11
702000814	702	814	273	26
703000478	703	478	161	21
703000693	703	693	308	14
703000704	703	704	257	20
703000705	703	705	251	0
704000538	704	538	251	19
704000539	704	539	293	34
704000703	704	703	257	3
704000706	704	706	273	6
705000476	705	476	121	3
705000635	705	635	254	14
705000703	705	703	251	15
705000706	705	706	248	5
706000474	706	474	147	4
706000475	706	475	185	3
706000704	706	704	273	35
706000705	706	705	248	9
707000473	707	473	263	7
707000475	707	475	104	2
707000476	707	476	167	5
707000638	707	638	247	35
708000388	708	388	174	11
708000709	708	709	418	16
708000714	708	714	419	27
708000913	708	913	1202	122
709000391	709	391	32	1
709000708	709	708	418	6
709000711	709	711	329	30
709000713	709	713	355	49
709000803	709	803	461	40
710000584	710	584	343	26
710000712	710	712	307	16
710000806	710	806	211	30
711000709	711	709	329	25
711000713	711	713	245	32
711000807	711	807	191	4
712000393	712	393	157	5
712000584	712	584	449	35
712000710	712	710	307	9
712000713	712	713	257	10
713000392	713	392	63	6
713000709	713	709	355	49
713000711	713	711	245	23
713000712	713	712	257	12
713000716	713	716	406	24
714000708	714	708	419	6
714000715	714	715	400	9
714000720	714	720	417	15
714000913	714	913	817	47
715000391	715	391	382	56
715000714	715	714	400	39
715000717	715	717	322	42
715000719	715	719	317	8
715000721	715	721	397	45
716000393	716	393	112	8
716000601	716	601	310	2
716000713	716	713	406	22
716000717	716	717	245	13
716000718	716	718	267	2
717000392	717	392	179	22
717000715	717	715	322	5
717000716	717	716	245	8
717000719	717	719	234	16
718000603	718	603	239	35
718000716	718	716	267	23
718000719	718	719	224	14
718000722	718	722	227	23
719000715	719	715	317	19
719000717	719	717	234	2
719000718	719	718	224	30
719000723	719	723	237	1
720000714	720	714	417	34
720000721	720	721	395	31
720000726	720	726	424	42
720000913	720	913	555	68
721000715	721	715	397	1
721000720	721	720	395	27
721000723	721	723	325	7
721000725	721	725	330	5
721000727	721	727	422	35
722000672	722	672	215	12
722000718	722	718	227	31
722000723	722	723	257	28
722000724	722	724	240	27
723000719	723	719	237	13
723000721	723	721	325	44
723000722	723	722	257	23
723000725	723	725	245	29
724000674	724	674	270	8
724000722	724	722	240	30
724000725	724	725	240	12
724000728	724	728	224	15
725000721	725	721	330	35
725000723	725	723	245	8
725000724	725	724	240	5
725000729	725	729	263	14
726000416	726	416	92	5
726000720	726	720	424	2
726000727	726	727	404	6
726000913	726	913	563	40
727000415	727	415	288	37
727000721	727	721	422	43
727000726	727	726	404	34
727000729	727	729	343	44
727000731	727	731	316	7
728000684	728	684	235	3
728000724	728	724	224	25
728000729	728	729	240	21
728000730	728	730	251	14
729000725	729	725	263	11
729000727	729	727	343	39
729000728	729	728	240	15
729000731	729	731	258	37
730000413	730	413	201	5
730000686	730	686	235	31
730000728	730	728	251	28
730000731	730	731	269	32
731000414	731	414	197	13
731000727	731	727	316	13
731000729	731	729	258	15
731000730	731	730	269	38
732000416	732	416	317	2
732000417	732	417	590	68
732000733	732	733	409	27
732000864	732	864	476	44
733000415	733	415	181	12
733000732	733	732	409	31
733000735	733	735	358	12
733000737	733	737	354	4
733000865	733	865	417	6
734000413	734	413	39	5
734000696	734	696	252	17
734000735	734	735	235	3
734000736	734	736	293	0
735000414	735	414	32	1
735000733	735	733	358	50
735000734	735	734	235	18
735000737	735	737	311	6
736000698	736	698	259	32
736000734	736	734	293	37
736000737	736	737	280	27
736000866	736	866	400	33
737000733	737	733	354	38
737000735	737	735	311	19
737000736	737	736	280	33
737000866	737	866	322	48
738000740	738	740	257	18
738000742	738	742	323	21
738000746	738	746	517	0
738000784	738	784	211	0
738000920	738	920	494	66
739000419	739	419	304	39
739000740	739	740	247	20
739000741	739	741	203	10
739000921	739	921	350	30
740000738	740	738	257	5
740000739	740	739	247	3
740000742	740	742	239	32
740000920	740	920	455	25
741000739	741	739	203	29
741000742	741	742	244	1
741000743	741	743	406	22
741000747	741	747	228	11
742000738	742	738	323	15
742000740	742	740	239	9
742000741	742	741	244	12
742000748	742	748	224	31
743000419	743	419	86	6
743000741	743	741	406	6
743000744	743	744	427	32
743000745	743	745	457	25
743000751	743	751	367	23
743000752	743	752	391	0
743000921	743	921	536	26
743000922	743	922	583	10
744000743	744	743	427	0
744000745	744	745	227	5
744000922	744	922	374	20
745000743	745	743	457	31
745000744	745	744	227	21
745000755	745	755	285	4
746000738	746	738	517	2
746000748	746	748	280	40
746000750	746	750	290	37
746000757	746	757	425	51
746000792	746	792	239	21
747000741	747	741	228	1
747000748	747	748	271	8
747000749	747	749	231	30
747000752	747	752	268	15
748000742	748	742	224	14
748000746	748	746	280	2
748000747	748	747	271	28
748000750	748	750	295	27
749000747	749	747	231	23
749000750	749	750	319	4
749000754	749	754	246	1
749000758	749	758	219	11
750000746	750	746	290	40
750000748	750	748	295	4
750000749	750	749	319	45
750000759	750	759	245	4
751000420	751	420	154	2
751000743	751	743	367	16
751000753	751	753	262	36
751000755	751	755	292	30
752000420	752	420	101	3
752000743	752	743	391	12
752000747	752	747	268	34
752000754	752	754	221	32
753000421	753	421	56	6
753000751	753	751	262	38
753000756	753	756	280	36
753000762	753	762	207	18
754000421	754	421	172	21
754000749	754	749	246	34
754000752	754	752	221	18
754000763	754	763	232	30
755000745	755	745	285	20
755000751	755	751	292	43
755000756	755	756	271	15
756000753	756	753	280	12
756000755	756	755	271	22
756000766	756	766	290	35
757000746	757	746	425	22
757000759	757	759	266	19
757000761	757	761	282	36
757000768	757	768	449	9
757000800	757	800	223	26
758000749	758	749	219	3
758000759	758	759	232	13
758000760	758	760	232	21
758000763	758	763	244	3
759000750	759	750	245	25
759000757	759	757	266	4
759000758	759	758	232	0
759000761	759	761	215	22
760000758	760	758	232	27
760000761	760	761	218	29
760000765	760	765	278	33
760000769	760	769	216	18
761000757	761	757	282	28
761000759	761	759	215	9
761000760	761	760	218	0
761000770	761	770	229	18
762000422	762	422	52	5
762000753	762	753	207	10
762000763	762	763	251	9
762000764	762	764	269	18
763000754	763	754	232	31
763000758	763	758	244	19
763000762	763	762	251	8
763000765	763	765	282	39
764000423	764	423	36	1
764000762	764	762	269	16
764000765	764	765	255	33
764000773	764	773	248	18
765000760	765	760	278	10
765000763	765	763	282	38
765000764	765	764	255	30
765000774	765	774	241	25
766000422	766	422	217	8
766000756	766	756	290	23
766000767	766	767	220	29
767000423	767	423	245	13
767000766	767	766	220	30
767000777	767	777	275	35
768000584	768	584	609	63
768000757	768	757	449	2
768000770	768	770	380	6
768000772	768	772	311	23
768000808	768	808	215	29
769000760	769	760	216	28
769000770	769	770	227	25
769000771	769	771	272	25
769000774	769	774	313	38
770000761	770	761	229	19
770000768	770	768	380	36
770000769	770	769	227	5
770000772	770	772	243	33
771000585	771	585	233	19
771000769	771	769	272	30
771000772	771	772	236	16
771000776	771	776	234	30
772000586	772	586	230	6
772000768	772	768	311	14
772000770	772	770	243	25
772000771	772	771	236	18
773000424	773	424	78	2
773000764	773	764	248	36
773000774	773	774	243	14
773000775	773	775	203	9
774000765	774	765	241	32
774000769	774	769	313	26
774000773	774	773	243	18
774000776	774	776	241	4
775000425	775	425	157	10
775000589	775	589	298	21
775000773	775	773	203	28
775000776	775	776	229	5
776000590	776	590	286	42
776000771	776	771	234	23
776000774	776	774	241	32
776000775	776	775	229	21
777000424	777	424	223	2
777000767	777	767	275	18
777000778	777	778	280	32
777000779	777	779	227	19
778000429	778	429	166	10
778000597	778	597	638	55
778000777	778	777	280	14
778000779	778	779	311	19
779000425	779	425	89	5
779000427	779	427	159	2
779000777	779	777	227	6
779000778	779	778	311	39
780000781	780	781	425	50
780000785	780	785	512	46
780000914	780	914	811	118
780000916	780	916	476	61
781000780	781	780	425	44
781000782	781	782	406	21
781000786	781	786	406	44
781000917	781	917	446	39
782000781	782	781	406	43
782000783	782	783	421	61
782000787	782	787	427	29
782000917	782	917	494	72
782000918	782	918	570	26
783000782	783	782	421	43
783000784	783	784	296	33
783000788	783	788	332	37
783000789	783	789	341	5
783000918	783	918	599	15
783000919	783	919	540	73
784000738	784	738	211	31
784000783	784	783	296	44
784000792	784	792	464	9
784000919	784	919	441	11
785000780	785	780	512	46
785000786	785	786	422	21
785000793	785	793	418	40
785000914	785	914	554	3
786000781	786	781	406	19
786000785	786	785	422	25
786000787	786	787	418	35
786000794	786	794	413	56
787000782	787	782	427	23
787000786	787	786	418	32
787000789	787	789	362	14
787000791	787	791	344	37
787000795	787	795	422	23
788000783	788	783	332	41
788000789	788	789	263	10
788000790	788	790	203	7
788000792	788	792	210	0
789000783	789	783	341	18
789000787	789	787	362	36
789000788	789	788	263	33
789000791	789	791	207	6
790000788	790	788	203	12
790000791	790	791	277	12
790000792	790	792	205	18
790000796	790	796	239	33
791000787	791	787	344	39
791000789	791	789	207	9
791000790	791	790	277	36
791000797	791	797	219	21
792000746	792	746	239	2
792000784	792	784	464	4
792000788	792	788	210	11
792000790	792	790	205	8
792000800	792	800	479	36
793000785	793	785	418	12
793000794	793	794	418	37
793000801	793	801	422	6
793000914	793	914	522	77
794000786	794	786	413	30
794000793	794	793	418	45
794000795	794	795	422	60
794000802	794	802	445	16
795000787	795	787	422	20
795000794	795	794	422	37
795000797	795	797	348	1
795000799	795	799	343	51
795000803	795	803	440	33
796000790	796	790	239	25
796000797	796	797	215	22
796000798	796	798	263	38
796000800	796	800	199	27
797000791	797	791	219	15
797000795	797	795	348	27
797000796	797	796	215	12
797000799	797	799	219	25
798000796	798	796	263	34
798000799	798	799	220	13
798000800	798	800	208	0
798000804	798	804	269	27
799000795	799	795	343	31
799000797	799	797	219	31
799000798	799	798	220	30
799000805	799	805	216	5
800000757	800	757	223	23
800000792	800	792	479	7
800000796	800	796	199	10
800000798	800	798	208	29
800000808	800	808	743	5
801000389	801	389	575	13
801000793	801	793	422	21
801000802	801	802	425	59
801000913	801	913	1495	6
802000388	802	388	287	19
802000794	802	794	445	53
802000801	802	801	425	15
802000803	802	803	418	26
803000709	803	709	461	25
803000795	803	795	440	3
803000802	803	802	418	29
803000805	803	805	354	27
803000807	803	807	344	14
804000798	804	798	269	14
804000805	804	805	216	29
804000806	804	806	228	23
804000808	804	808	206	22
805000799	805	799	216	16
805000803	805	803	354	37
805000804	805	804	216	3
805000807	805	807	229	15
806000710	806	710	211	31
806000804	806	804	228	15
806000807	806	807	352	31
806000808	806	808	217	9
807000711	807	711	191	24
807000803	807	803	344	7
807000805	807	805	229	21
807000806	807	806	352	38
808000584	808	584	638	88
808000768	808	768	215	11
808000800	808	800	743	96
808000804	808	804	206	21
808000806	808	806	217	27
809000697	809	697	237	35
809000810	809	810	250	33
809000811	809	811	237	34
809000814	809	814	223	13
810000698	810	698	280	0
810000809	810	809	250	4
810000812	810	812	241	18
810000866	810	866	389	26
811000809	811	809	237	25
811000812	811	812	230	26
811000816	811	816	229	28
811000817	811	817	232	5
812000810	812	810	241	7
812000811	812	811	230	27
812000818	812	818	233	33
812000866	812	866	388	41
813000472	813	472	83	4
813000473	813	473	86	12
813000701	813	701	266	30
813000814	813	814	226	13
814000702	814	702	273	7
814000809	814	809	223	25
814000813	814	813	226	15
814000816	814	816	237	32
815000471	815	471	230	18
815000472	815	472	133	0
815000638	815	638	343	9
815000821	815	821	215	7
816000471	816	471	37	1
816000811	816	811	229	33
816000814	816	814	237	32
816000822	816	822	234	28
817000470	817	470	44	2
817000811	817	811	232	30
817000818	817	818	247	12
817000819	817	819	211	10
818000812	818	812	233	27
818000817	818	817	247	10
818000820	818	820	256	9
818000869	818	869	380	19
819000469	819	469	20	1
819000817	819	817	211	13
819000820	819	820	211	0
819000829	819	829	227	11
820000818	820	818	256	2
820000819	820	819	211	13
820000830	820	830	285	28
820000869	820	869	340	28
821000815	821	815	215	1
821000822	821	822	237	26
821000823	821	823	224	32
821000826	821	826	263	24
822000470	822	470	202	4
822000816	822	816	234	27
822000821	822	821	237	32
822000824	822	824	237	34
823000821	823	821	224	3
823000824	823	824	237	23
823000828	823	828	230	21
823000833	823	833	247	8
824000469	824	469	241	6
824000822	824	822	237	29
824000823	824	823	237	27
824000834	824	834	301	44
825000638	825	638	218	0
825000649	825	649	241	13
825000826	825	826	221	5
825000827	825	827	261	14
826000638	826	638	288	9
826000821	826	821	263	3
826000825	826	825	221	7
826000828	826	828	236	25
827000651	827	651	239	30
827000825	827	825	261	30
827000828	827	828	239	32
827000837	827	837	230	14
828000823	828	823	230	10
828000826	828	826	236	7
828000827	828	827	239	31
828000838	828	838	218	24
829000457	829	457	219	0
829000468	829	468	80	10
829000819	829	819	227	15
829000834	829	834	319	4
830000468	830	468	171	21
830000820	830	820	285	0
830000832	830	832	247	8
830000872	830	872	358	12
831000457	831	457	43	6
831000836	831	836	221	12
831000845	831	845	358	35
832000459	832	459	76	9
832000830	832	830	247	17
832000872	832	872	377	39
833000455	833	455	162	7
833000823	833	823	247	28
833000834	833	834	293	28
833000838	833	838	271	12
834000456	834	456	121	8
834000824	834	824	301	28
834000829	834	829	319	26
834000833	834	833	293	17
835000455	835	455	171	14
835000836	835	836	224	21
835000840	835	840	231	3
835000846	835	846	418	22
836000456	836	456	145	20
836000831	836	831	221	13
836000835	836	835	224	7
836000846	836	846	380	55
837000827	837	827	230	6
837000838	837	838	227	0
837000839	837	839	296	22
837000842	837	842	217	3
838000454	838	454	116	17
838000828	838	828	218	14
838000833	838	833	271	21
838000837	838	837	227	34
839000837	839	837	296	10
839000840	839	840	234	31
839000844	839	844	237	4
839000847	839	847	383	35
840000454	840	454	147	14
840000835	840	835	231	14
840000839	840	839	234	13
840000847	840	847	384	33
841000453	841	453	89	12
841000663	841	663	250	12
841000842	841	842	234	12
841000843	841	843	251	21
842000651	842	651	270	29
842000837	842	837	217	23
842000841	842	841	234	1
842000844	842	844	234	28
843000665	843	665	224	5
843000841	843	841	251	18
843000844	843	844	255	35
843000848	843	848	387	15
844000839	844	839	237	9
844000842	844	842	234	22
844000843	844	843	255	35
844000848	844	848	360	42
845000459	845	459	463	22
845000467	845	467	125	14
845000831	845	831	358	41
845000846	845	846	472	61
845000875	845	875	428	57
846000835	846	835	418	41
846000836	846	836	380	18
846000845	846	845	472	30
846000847	846	847	460	14
846000856	846	856	451	49
847000839	847	839	383	46
847000840	847	840	384	18
847000846	847	846	460	59
847000848	847	848	457	0
847000857	847	857	497	61
848000447	848	447	335	21
848000843	848	843	387	18
848000844	848	844	360	54
848000847	848	847	457	21
848000858	848	858	435	6
849000447	849	447	112	10
849000664	849	664	353	17
849000665	849	665	389	58
849000851	849	851	428	33
849000853	849	853	387	44
849000859	849	859	442	53
850000668	850	668	230	19
850000851	850	851	288	3
850000852	850	852	220	10
850000854	850	854	203	12
851000669	851	669	277	11
851000849	851	849	428	40
851000850	851	850	288	1
851000853	851	853	247	37
852000850	852	850	220	9
852000853	852	853	209	22
852000854	852	854	231	12
852000860	852	860	365	31
853000849	853	849	387	6
853000851	853	851	247	37
853000852	853	852	209	31
853000860	853	860	346	13
854000670	854	670	619	83
854000850	854	850	203	26
854000852	854	852	231	17
854000861	854	861	542	14
854000905	854	905	500	46
854000907	854	907	358	15
855000466	855	466	100	5
855000467	855	467	353	30
855000856	855	856	445	48
855000878	855	878	479	45
856000846	856	846	451	5
856000855	856	855	445	66
856000857	856	857	457	68
856000863	856	863	424	57
857000847	857	847	497	65
857000856	857	856	457	17
857000858	857	858	448	13
857000885	857	885	443	2
858000446	858	446	145	10
858000848	858	848	435	45
858000857	858	857	448	12
858000886	858	886	460	41
859000446	859	446	313	40
859000849	859	849	442	64
859000860	859	860	490	18
859000887	859	887	553	11
860000852	860	852	365	24
860000853	860	853	346	7
860000859	860	859	490	17
860000861	860	861	281	39
860000888	860	888	500	56
861000854	861	854	542	21
861000860	861	860	281	6
861000888	861	888	544	79
861000907	861	907	394	37
861000910	861	910	577	7
862000465	862	465	270	18
862000466	862	466	324	43
862000863	862	863	508	37
862000889	862	889	450	38
863000856	863	856	424	27
863000862	863	862	508	19
863000885	863	885	423	62
863000890	863	890	539	19
864000732	864	732	476	40
864000865	864	865	404	58
864000867	864	867	517	54
864000913	864	913	1401	37
865000733	865	733	417	22
865000864	865	864	404	12
865000866	865	866	421	1
865000868	865	868	739	47
866000736	866	736	400	47
866000737	866	737	322	5
866000810	866	810	389	29
866000812	866	812	388	25
866000865	866	865	421	4
866000868	866	868	622	35
866000869	866	869	494	18
867000864	867	864	517	7
867000868	867	868	443	23
867000870	867	870	412	54
868000865	868	865	739	30
868000866	868	866	622	57
868000867	868	867	443	62
868000869	868	869	421	4
868000871	868	871	497	40
869000818	869	818	380	52
869000820	869	820	340	6
869000866	869	866	494	41
869000868	869	868	421	17
869000872	869	872	478	66
870000867	870	867	412	27
870000871	870	871	467	51
871000868	871	868	497	15
871000870	871	870	467	17
871000872	871	872	416	36
871000874	871	874	472	8
872000460	872	460	352	10
872000830	872	830	358	0
872000832	872	832	377	23
872000869	872	869	478	42
872000871	872	871	416	14
873000462	873	462	207	26
873000874	873	874	462	1
874000461	874	461	141	9
874000871	874	871	472	62
874000873	874	873	462	40
874000875	874	875	409	58
875000460	875	460	133	3
875000845	875	845	428	31
875000874	875	874	409	22
875000878	875	878	490	28
876000462	876	462	261	28
876000877	876	877	463	33
876000879	876	879	487	73
877000461	877	461	352	51
877000876	877	876	463	10
877000878	877	878	457	45
877000880	877	880	467	6
878000855	878	855	479	57
878000875	878	875	490	49
878000877	878	877	457	5
878000881	878	881	476	10
879000876	879	876	487	18
879000880	879	880	467	37
879000882	879	882	472	6
880000877	880	877	467	33
880000879	880	879	467	25
880000881	880	881	468	12
880000883	880	883	421	57
881000465	881	465	149	19
881000878	881	878	476	64
881000880	881	880	468	43
881000884	881	884	425	32
882000879	882	879	472	60
882000883	882	883	462	5
883000464	883	464	235	25
883000880	883	880	421	8
883000882	883	882	462	53
884000464	884	464	191	17
884000881	884	881	425	22
884000889	884	889	472	45
885000445	885	445	382	48
885000857	885	857	443	15
885000863	885	863	423	17
885000892	885	892	498	56
886000445	886	445	63	8
886000858	886	858	460	8
886000887	886	887	410	8
886000892	886	892	408	55
887000859	887	859	553	4
887000886	887	886	410	7
887000888	887	888	473	45
887000893	887	893	412	47
888000860	888	860	500	56
888000861	888	861	544	26
888000887	888	887	473	26
888000894	888	894	416	18
888000910	888	910	451	20
889000862	889	862	450	10
889000884	889	884	472	11
889000895	889	895	515	51
890000863	890	863	539	6
890000891	890	891	451	50
890000896	890	896	496	20
891000890	891	890	451	61
891000896	891	896	532	5
891000897	891	897	338	32
891000899	891	899	431	52
892000885	892	885	498	74
892000886	892	886	408	24
892000897	892	897	304	42
893000887	893	887	412	21
893000894	893	894	469	48
893000898	893	898	449	61
893000901	893	901	683	54
894000888	894	888	416	51
894000893	894	893	469	24
894000910	894	910	638	84
895000889	895	889	515	76
895000896	895	896	451	34
896000890	896	890	496	2
896000891	896	891	532	14
896000895	896	895	451	46
896000899	896	899	554	44
897000443	897	443	78	11
897000891	897	891	338	8
897000892	897	892	304	40
897000899	897	899	396	3
898000442	898	442	389	36
898000443	898	443	239	0
898000893	898	893	449	63
898000900	898	900	336	32
899000442	899	442	167	6
899000891	899	891	431	4
899000896	899	896	554	21
899000897	899	897	396	31
900000898	900	898	336	6
900000901	900	901	473	50
901000893	901	893	683	31
901000900	901	900	473	51
902000513	902	513	215	7
902000541	902	541	481	36
902000542	902	542	253	22
902000660	902	660	362	14
902000661	902	661	477	6
902000670	902	670	622	88
903000514	903	514	157	7
903000516	903	516	538	55
903000542	903	542	368	4
903000543	903	543	84	1
903000544	903	544	323	35
904000544	904	544	195	21
904000906	904	906	488	52
905000513	905	513	547	51
905000514	905	514	676	70
905000670	905	670	600	31
905000854	905	854	500	66
905000906	905	906	581	74
905000907	905	907	426	26
906000516	906	516	97	0
906000904	906	904	488	20
906000905	906	905	581	49
906000908	906	908	458	43
906000909	906	909	689	61
906000931	906	931	887	116
907000854	907	854	358	19
907000861	907	861	394	54
907000905	907	905	426	40
907000908	907	908	466	16
907000910	907	910	664	91
908000517	908	517	153	1
908000906	908	906	458	40
908000907	908	907	466	62
908000911	908	911	685	41
908000912	908	912	739	20
909000517	909	517	263	34
909000906	909	906	689	79
909000912	909	912	590	6
910000861	910	861	577	86
910000888	910	888	451	53
910000894	910	894	638	67
910000907	910	907	664	74
910000911	910	911	422	24
911000518	911	518	316	3
911000908	911	908	685	99
911000910	911	910	422	2
912000518	912	518	98	1
912000908	912	908	739	87
912000909	912	909	590	48
913000417	913	417	207	14
913000708	913	708	1202	74
913000714	913	714	817	4
913000720	913	720	555	69
913000726	913	726	563	20
913000801	913	801	1495	210
913000864	913	864	1401	142
914000389	914	389	238	32
914000780	914	780	811	114
914000785	914	785	554	7
914000793	914	793	522	49
914000915	914	915	1312	9
915000914	915	914	1312	5
915000916	915	916	470	64
916000780	916	780	476	27
916000915	916	915	470	19
916000917	916	917	458	32
917000781	917	781	446	1
917000782	917	782	494	35
917000916	917	916	458	2
917000918	917	918	488	51
918000782	918	782	570	78
918000783	918	783	599	54
918000917	918	917	488	24
918000919	918	919	473	55
919000783	919	783	540	20
919000784	919	784	441	32
919000918	919	918	473	54
919000920	919	920	413	50
919000924	919	924	611	35
920000738	920	738	494	68
920000740	920	740	455	51
920000919	920	919	413	6
920000921	920	921	428	49
921000418	921	418	232	27
921000739	921	739	350	33
921000743	921	743	536	50
921000920	921	920	428	23
922000418	922	418	286	6
922000743	922	743	583	18
922000744	922	744	374	18
923000418	923	418	539	27
924000919	924	919	611	49
925000390	925	390	416	12
926000417	926	417	377	31
927000462	927	462	467	55
928000463	928	463	958	85
929000442	929	442	379	51
930000518	930	518	559	28
931000906	931	906	887	61
932000515	932	515	356	17
933000534	933	534	358	14
